epoch,pgd_base_before,pgd_base_after,delta_base,applied_add,applied_del,deg_hist_jsd,acc_usa,acc_brazil
44,0.21273969113826752,0.21273969113826752,0.0,0,0,0.0,0.5966386554621849,0.6666666666666666
45,0.22510230541229248,0.22510230541229248,0.0,0,0,0.0,0.6050420168067226,0.7407407407407407
46,0.03759671747684479,0.03759671747684479,0.0,0,0,0.0,0.592436974789916,0.7777777777777778
47,-0.18657124042510986,-0.18657124042510986,0.0,0,0,0.0,0.5966386554621849,0.7777777777777778
48,-0.18114836513996124,-0.18114836513996124,0.0,0,0,0.0,0.5966386554621849,0.7037037037037037
49,-0.03131625056266785,-0.03131625056266785,0.0,0,0,0.0,0.6008403361344538,0.7037037037037037
50,0.025094594806432724,0.025094594806432724,0.0,0,0,0.0,0.6008403361344538,0.7037037037037037
51,0.04456596076488495,0.04456596076488495,0.0,0,0,0.0,0.5966386554621849,0.6666666666666666
52,0.020970076322555542,0.020970076322555542,0.0,0,0,0.0,0.6050420168067226,0.6666666666666666
53,0.010300397872924805,0.010300397872924805,0.0,0,0,0.0,0.6050420168067226,0.6666666666666666
54,-0.05466227978467941,-0.05466227978467941,0.0,0,0,0.0,0.5882352941176471,0.7037037037037037
55,-0.038145847618579865,-0.038145847618579865,0.0,0,0,0.0,0.592436974789916,0.6666666666666666
56,-0.01039239764213562,-0.01039239764213562,0.0,0,0,0.0,0.6008403361344538,0.7037037037037037
57,-0.12480004876852036,-0.12480004876852036,0.0,0,0,0.0,0.5798319327731093,0.5925925925925926
58,-0.16622240841388702,-0.16622240841388702,0.0,0,0,0.0,0.6050420168067226,0.7037037037037037
59,-0.09380874037742615,-0.09380874037742615,0.0,0,0,0.0,0.6050420168067226,0.7037037037037037
60,-0.04539351165294647,-0.04539351165294647,0.0,0,0,0.0,0.6134453781512605,0.7407407407407407
61,-0.08888226002454758,-0.08888226002454758,0.0,0,0,0.0,0.5966386554621849,0.7037037037037037
62,-0.14177142083644867,-0.14177142083644867,0.0,0,0,0.0,0.6008403361344538,0.7407407407407407
63,-0.10200734436511993,-0.10200734436511993,0.0,0,0,0.0,0.6176470588235294,0.8148148148148148
64,-0.10671849548816681,-0.10671849548816681,0.0,0,0,0.0,0.6176470588235294,0.8148148148148148
65,-0.06428566575050354,-0.06428566575050354,0.0,0,0,0.0,0.634453781512605,0.7407407407407407
66,-0.07380262017250061,-0.07380262017250061,0.0,0,0,0.0,0.6386554621848739,0.7407407407407407
67,-0.131522998213768,-0.131522998213768,0.0,0,0,0.0,0.6386554621848739,0.6666666666666666
68,0.013859309256076813,0.013859309256076813,0.0,0,0,0.0,0.6428571428571429,0.6666666666666666
69,0.09976055473089218,0.09976055473089218,0.0,0,0,0.0,0.6386554621848739,0.6296296296296297
70,0.010361984372138977,0.010361984372138977,0.0,0,0,0.0,0.634453781512605,0.6666666666666666
71,-0.06844843178987503,-0.06844843178987503,0.0,0,0,0.0,0.6218487394957983,0.6666666666666666
72,-0.14591342210769653,-0.14591342210769653,0.0,0,0,0.0,0.6092436974789915,0.7037037037037037
73,-0.03198404610157013,-0.03198404610157013,0.0,0,0,0.0,0.6218487394957983,0.7037037037037037
74,-0.008594483137130737,-0.008594483137130737,0.0,0,0,0.0,0.6260504201680672,0.6666666666666666
75,-0.14232541620731354,-0.14232541620731354,0.0,0,0,0.0,0.6302521008403361,0.7407407407407407
76,-0.13431543111801147,-0.13431543111801147,0.0,0,0,0.0,0.6386554621848739,0.6666666666666666
77,-0.04939357936382294,-0.04939357936382294,0.0,0,0,0.0,0.6302521008403361,0.7037037037037037
78,-0.0851503312587738,-0.0851503312587738,0.0,0,0,0.0,0.6302521008403361,0.7777777777777778
79,-0.09542115032672882,-0.09542115032672882,0.0,0,0,0.0,0.634453781512605,0.7037037037037037
80,-0.14828795194625854,-0.14828795194625854,0.0,0,0,0.0,0.6302521008403361,0.7777777777777778
81,-0.16811497509479523,-0.16811497509479523,0.0,0,0,0.0,0.6260504201680672,0.7407407407407407
82,-0.19039303064346313,-0.19039303064346313,0.0,0,0,0.0,0.6260504201680672,0.7407407407407407
83,-0.20736859738826752,-0.20736859738826752,0.0,0,0,0.0,0.6050420168067226,0.7407407407407407
84,-0.19168084859848022,-0.19168084859848022,0.0,0,0,0.0,0.6176470588235294,0.7407407407407407
85,-0.12655550241470337,-0.12655550241470337,0.0,0,0,0.0,0.6260504201680672,0.7407407407407407
86,-0.10078854113817215,-0.10078854113817215,0.0,0,0,0.0,0.6260504201680672,0.7777777777777778
87,-0.1901068091392517,-0.1901068091392517,0.0,0,0,0.0,0.6260504201680672,0.7407407407407407
88,-0.07098762691020966,-0.07098762691020966,0.0,0,0,0.0,0.6134453781512605,0.7407407407407407
89,-0.14241108298301697,-0.14241108298301697,0.0,0,0,0.0,0.6050420168067226,0.7777777777777778
90,-0.20218892395496368,-0.20218892395496368,0.0,0,0,0.0,0.6218487394957983,0.7037037037037037
91,-0.2666659951210022,-0.2666659951210022,0.0,0,0,0.0,0.6260504201680672,0.7777777777777778
92,-0.28583115339279175,-0.28583115339279175,0.0,0,0,0.0,0.6386554621848739,0.7777777777777778
93,-0.2956979274749756,-0.2956979274749756,0.0,0,0,0.0,0.6260504201680672,0.7777777777777778
94,-0.14322055876255035,-0.14322055876255035,0.0,0,0,0.0,0.6512605042016807,0.7777777777777778
95,-0.04558821767568588,-0.04558821767568588,0.0,0,0,0.0,0.6260504201680672,0.7777777777777778
96,-0.028853511437773705,-0.028853511437773705,0.0,0,0,0.0,0.6386554621848739,0.7777777777777778
97,-0.15211251378059387,-0.15211251378059387,0.0,0,0,0.0,0.6386554621848739,0.7777777777777778
98,-0.14561787247657776,-0.14561787247657776,0.0,0,0,0.0,0.6386554621848739,0.7037037037037037
99,-0.26272550225257874,-0.26272550225257874,0.0,0,0,0.0,0.6260504201680672,0.7407407407407407
0,7.009904861450195,7.009904861450195,0.0,0,0,0.0,0.6134453781512605,0.6666666666666666
1,0.21124689280986786,0.21124689280986786,0.0,0,0,0.0,0.6218487394957983,0.7037037037037037
2,-0.013963006436824799,-0.013963006436824799,0.0,0,0,0.0,0.6176470588235294,0.6666666666666666
3,-0.02906026691198349,-0.02906026691198349,0.0,0,0,0.0,0.6386554621848739,0.6666666666666666
4,-0.03538515418767929,-0.03538515418767929,0.0,0,0,0.0,0.6092436974789915,0.6296296296296297
5,-0.06010600924491882,-0.06010600924491882,0.0,0,0,0.0,0.6134453781512605,0.6296296296296297
6,-0.07408788800239563,-0.07408788800239563,0.0,0,0,0.0,0.6050420168067226,0.6296296296296297
7,-0.07786794006824493,-0.07786794006824493,0.0,0,0,0.0,0.6302521008403361,0.6666666666666666
8,-0.026311533525586128,-0.026311533525586128,0.0,0,0,0.0,0.6428571428571429,0.6296296296296297
9,0.01709083467721939,0.01709083467721939,0.0,0,0,0.0,0.6260504201680672,0.6296296296296297
10,-0.0016967058181762695,-0.0016967058181762695,0.0,0,0,0.0,0.6302521008403361,0.5925925925925926
11,0.01923459768295288,0.01923459768295288,0.0,0,0,0.0,0.6260504201680672,0.6296296296296297
12,0.0031467080116271973,0.0031467080116271973,0.0,0,0,0.0,0.6302521008403361,0.6666666666666666
13,0.016033247113227844,0.016033247113227844,0.0,0,0,0.0,0.6470588235294118,0.5925925925925926
14,0.03450952470302582,0.03450952470302582,0.0,0,0,0.0,0.6302521008403361,0.5555555555555556
15,0.020824044942855835,0.020824044942855835,0.0,0,0,0.0,0.6050420168067226,0.5555555555555556
16,-0.06887443363666534,-0.06887443363666534,0.0,0,0,0.0,0.6302521008403361,0.5555555555555556
17,-0.0982864648103714,-0.0982864648103714,0.0,0,0,0.0,0.6302521008403361,0.5925925925925926
18,-0.09207883477210999,-0.09207883477210999,0.0,0,0,0.0,0.6386554621848739,0.7407407407407407
19,-0.14670339226722717,-0.14670339226722717,0.0,0,0,0.0,0.6176470588235294,0.6296296296296297
20,-0.16415882110595703,-0.16415882110595703,0.0,0,0,0.0,0.5840336134453782,0.6666666666666666
21,-0.15326204895973206,-0.15326204895973206,0.0,0,0,0.0,0.5756302521008403,0.7037037037037037
22,-0.15754768252372742,-0.15754768252372742,0.0,0,0,0.0,0.6176470588235294,0.6666666666666666
23,-0.14180341362953186,-0.14180341362953186,0.0,0,0,0.0,0.6092436974789915,0.7407407407407407
24,-0.200308158993721,-0.200308158993721,0.0,0,0,0.0,0.6386554621848739,0.7037037037037037
25,-0.18210643529891968,-0.18210643529891968,0.0,0,0,0.0,0.6386554621848739,0.6666666666666666
26,-0.028181329369544983,-0.028181329369544983,0.0,0,0,0.0,0.6134453781512605,0.7037037037037037
27,0.02168487012386322,0.02168487012386322,0.0,0,0,0.0,0.6050420168067226,0.7037037037037037
28,0.026884377002716064,0.026884377002716064,0.0,0,0,0.0,0.634453781512605,0.7037037037037037
29,-0.12417776137590408,-0.12417776137590408,0.0,0,0,0.0,0.6470588235294118,0.7037037037037037
30,-0.03624480962753296,-0.03624480962753296,0.0,0,0,0.0,0.6386554621848739,0.7037037037037037
31,0.06809689849615097,0.06809689849615097,0.0,0,0,0.0,0.634453781512605,0.7037037037037037
32,0.025716237723827362,0.025716237723827362,0.0,0,0,0.0,0.6428571428571429,0.7407407407407407
33,-0.023588761687278748,-0.023588761687278748,0.0,0,0,0.0,0.634453781512605,0.7407407407407407
34,0.06633317470550537,0.06633317470550537,0.0,0,0,0.0,0.6386554621848739,0.7037037037037037
35,-0.05744844675064087,-0.05744844675064087,0.0,0,0,0.0,0.6386554621848739,0.7407407407407407
36,-0.059400469064712524,-0.059400469064712524,0.0,0,0,0.0,0.6302521008403361,0.7777777777777778
37,-0.06864887475967407,-0.06864887475967407,0.0,0,0,0.0,0.6218487394957983,0.7407407407407407
38,-0.1378948986530304,-0.1378948986530304,0.0,0,0,0.0,0.6218487394957983,0.6296296296296297
39,-0.1629645824432373,-0.1629645824432373,0.0,0,0,0.0,0.6218487394957983,0.6296296296296297
40,-0.08121505379676819,-0.08121505379676819,0.0,0,0,0.0,0.6176470588235294,0.7407407407407407
41,0.007010355591773987,0.007010355591773987,0.0,0,0,0.0,0.6302521008403361,0.7407407407407407
42,-0.04111592471599579,-0.04111592471599579,0.0,0,0,0.0,0.6302521008403361,0.6666666666666666
43,-0.1373894363641739,-0.1373894363641739,0.0,0,0,0.0,0.6470588235294118,0.6666666666666666
44,-0.1638563871383667,-0.1638563871383667,0.0,0,0,0.0,0.6470588235294118,0.6666666666666666
45,-0.07740607857704163,-0.07740607857704163,0.0,0,0,0.0,0.6218487394957983,0.5925925925925926
46,0.0225383210927248,0.0225383210927248,0.0,0,0,0.0,0.6386554621848739,0.6666666666666666
47,0.09600917994976044,0.09600917994976044,0.0,0,0,0.0,0.6428571428571429,0.5925925925925926
48,0.0550999790430069,0.0550999790430069,0.0,0,0,0.0,0.6050420168067226,0.5925925925925926
49,-0.0012214407324790955,-0.0012214407324790955,0.0,0,0,0.0,0.6134453781512605,0.6296296296296297
50,-0.0847046747803688,-0.0847046747803688,0.0,0,0,0.0,0.6218487394957983,0.6666666666666666
51,-0.1231764554977417,-0.1231764554977417,0.0,0,0,0.0,0.6176470588235294,0.6666666666666666
52,-0.16643577814102173,-0.16643577814102173,0.0,0,0,0.0,0.6260504201680672,0.7037037037037037
53,-0.10478510707616806,-0.10478510707616806,0.0,0,0,0.0,0.6218487394957983,0.7037037037037037
54,-0.03738272190093994,-0.03738272190093994,0.0,0,0,0.0,0.634453781512605,0.7407407407407407
55,0.038260430097579956,0.038260430097579956,0.0,0,0,0.0,0.6386554621848739,0.6666666666666666
56,0.012939482927322388,0.012939482927322388,0.0,0,0,0.0,0.6386554621848739,0.6666666666666666
57,0.09128771722316742,0.09128771722316742,0.0,0,0,0.0,0.6512605042016807,0.6666666666666666
58,0.02212238311767578,0.02212238311767578,0.0,0,0,0.0,0.6386554621848739,0.6666666666666666
59,0.0008449330925941467,0.0008449330925941467,0.0,0,0,0.0,0.634453781512605,0.6666666666666666
60,0.13026320934295654,0.13026320934295654,0.0,0,0,0.0,0.6428571428571429,0.6296296296296297
61,0.08361305296421051,0.08361305296421051,0.0,0,0,0.0,0.6386554621848739,0.6296296296296297
62,-0.04325387626886368,-0.04325387626886368,0.0,0,0,0.0,0.6470588235294118,0.6666666666666666
63,0.08359678834676743,0.08359678834676743,0.0,0,0,0.0,0.6512605042016807,0.6296296296296297
64,0.09930422902107239,0.09930422902107239,0.0,0,0,0.0,0.6470588235294118,0.6666666666666666
65,-0.030037594959139824,-0.030037594959139824,0.0,0,0,0.0,0.6386554621848739,0.6296296296296297
66,0.029309019446372986,0.029309019446372986,0.0,0,0,0.0,0.6470588235294118,0.6666666666666666
67,0.07606988400220871,0.07606988400220871,0.0,0,0,0.0,0.6512605042016807,0.6296296296296297
68,-0.0693354681134224,-0.0693354681134224,0.0,0,0,0.0,0.6470588235294118,0.6666666666666666
69,-0.10620833933353424,-0.10620833933353424,0.0,0,0,0.0,0.6386554621848739,0.6666666666666666
70,-0.022728294134140015,-0.022728294134140015,0.0,0,0,0.0,0.6260504201680672,0.6296296296296297
71,-0.07871522009372711,-0.07871522009372711,0.0,0,0,0.0,0.6428571428571429,0.7037037037037037
72,-0.17686237394809723,-0.17686237394809723,0.0,0,0,0.0,0.6554621848739496,0.6666666666666666
73,-0.1474076807498932,-0.1474076807498932,0.0,0,0,0.0,0.6386554621848739,0.6296296296296297
74,-0.11418469250202179,-0.11418469250202179,0.0,0,0,0.0,0.6428571428571429,0.6296296296296297
75,-0.2657959461212158,-0.2657959461212158,0.0,0,0,0.0,0.6428571428571429,0.5925925925925926
76,-0.28729546070098877,-0.28729546070098877,0.0,0,0,0.0,0.634453781512605,0.5925925925925926
77,-0.10473591089248657,-0.10473591089248657,0.0,0,0,0.0,0.6512605042016807,0.5925925925925926
78,-0.1272067427635193,-0.1272067427635193,0.0,0,0,0.0,0.6638655462184874,0.6296296296296297
79,0.04752369225025177,0.04752369225025177,0.0,0,0,0.0,0.6722689075630253,0.5925925925925926
80,0.14220480620861053,0.14220480620861053,0.0,0,0,0.0,0.6764705882352942,0.5925925925925926
81,0.07892677187919617,0.07892677187919617,0.0,0,0,0.0,0.6680672268907563,0.5555555555555556
82,0.008365916088223457,0.008365916088223457,0.0,0,0,0.0,0.6764705882352942,0.5925925925925926
83,-0.07986016571521759,-0.07986016571521759,0.0,0,0,0.0,0.6680672268907563,0.5925925925925926
84,-0.05489914119243622,-0.05489914119243622,0.0,0,0,0.0,0.6680672268907563,0.5925925925925926
85,-0.008230715990066528,-0.008230715990066528,0.0,0,0,0.0,0.6638655462184874,0.5925925925925926
86,-0.09292948246002197,-0.09292948246002197,0.0,0,0,0.0,0.6638655462184874,0.6296296296296297
87,-0.10277526080608368,-0.10277526080608368,0.0,0,0,0.0,0.6722689075630253,0.6296296296296297
88,-0.2046564668416977,-0.2046564668416977,0.0,0,0,0.0,0.6512605042016807,0.6296296296296297
89,-0.2776342034339905,-0.2776342034339905,0.0,0,0,0.0,0.6512605042016807,0.5925925925925926
90,-0.27419131994247437,-0.27419131994247437,0.0,0,0,0.0,0.6554621848739496,0.6666666666666666
91,-0.2310696542263031,-0.2310696542263031,0.0,0,0,0.0,0.6386554621848739,0.7037037037037037
92,-0.2135232836008072,-0.2135232836008072,0.0,0,0,0.0,0.6512605042016807,0.6666666666666666
93,-0.26088017225265503,-0.26088017225265503,0.0,0,0,0.0,0.634453781512605,0.7037037037037037
94,-0.1312687247991562,-0.1312687247991562,0.0,0,0,0.0,0.6218487394957983,0.7037037037037037
95,0.06086655706167221,0.06086655706167221,0.0,0,0,0.0,0.6176470588235294,0.6666666666666666
96,0.109071284532547,0.109071284532547,0.0,0,0,0.0,0.6092436974789915,0.7037037037037037
97,-0.10675793141126633,-0.10675793141126633,0.0,0,0,0.0,0.6218487394957983,0.6666666666666666
0,7.225640296936035,7.225640296936035,0.0,0,0,0.0,0.6848739495798319,0.6666666666666666
1,0.004969190806150436,0.004969190806150436,0.0,0,0,0.0,0.6596638655462185,0.7037037037037037
2,0.011163273826241493,0.011163273826241493,0.0,0,0,0.0,0.6680672268907563,0.7037037037037037
3,-0.038101449608802795,-0.038101449608802795,0.0,0,0,0.0,0.6722689075630253,0.6296296296296297
4,-0.05279085040092468,-0.05279085040092468,0.0,0,0,0.0,0.6722689075630253,0.6296296296296297
5,-0.0709683895111084,-0.0709683895111084,0.0,0,0,0.0,0.6764705882352942,0.6296296296296297
6,-0.08537591248750687,-0.08537591248750687,0.0,0,0,0.0,0.6722689075630253,0.6666666666666666
7,-0.05101347714662552,-0.05101347714662552,0.0,0,0,0.0,0.6638655462184874,0.6666666666666666
8,-0.035211626440286636,-0.035211626440286636,0.0,0,0,0.0,0.6680672268907563,0.6296296296296297
9,-0.08651053160429001,-0.08651053160429001,0.0,0,0,0.0,0.6764705882352942,0.6666666666666666
10,-0.10655717551708221,-0.10655717551708221,0.0,0,0,0.0,0.6932773109243697,0.6296296296296297
11,-0.13072675466537476,-0.13072675466537476,0.0,0,0,0.0,0.7016806722689075,0.6296296296296297
12,-0.136489599943161,-0.136489599943161,0.0,0,0,0.0,0.6764705882352942,0.6296296296296297
13,-0.033606283366680145,-0.033606283366680145,0.0,0,0,0.0,0.6974789915966386,0.6666666666666666
14,-0.06750160455703735,-0.06750160455703735,0.0,0,0,0.0,0.6596638655462185,0.5555555555555556
15,-0.13531890511512756,-0.13531890511512756,0.0,0,0,0.0,0.6848739495798319,0.6296296296296297
16,-0.1728067696094513,-0.1728067696094513,0.0,0,0,0.0,0.6848739495798319,0.6666666666666666
17,-0.19357141852378845,-0.19357141852378845,0.0,0,0,0.0,0.6596638655462185,0.6296296296296297
18,-0.11137062311172485,-0.11137062311172485,0.0,0,0,0.0,0.6428571428571429,0.7037037037037037
19,-0.03949432075023651,-0.03949432075023651,0.0,0,0,0.0,0.6428571428571429,0.6666666666666666
20,-0.12107840925455093,-0.12107840925455093,0.0,0,0,0.0,0.6050420168067226,0.7407407407407407
21,-0.13431710004806519,-0.13431710004806519,0.0,0,0,0.0,0.6176470588235294,0.7777777777777778
22,-0.032435521483421326,-0.032435521483421326,0.0,0,0,0.0,0.634453781512605,0.7407407407407407
23,0.06120426952838898,0.06120426952838898,0.0,0,0,0.0,0.634453781512605,0.7407407407407407
24,-0.04267434775829315,-0.04267434775829315,0.0,0,0,0.0,0.6260504201680672,0.6296296296296297
25,-0.19155080616474152,-0.19155080616474152,0.0,0,0,0.0,0.6008403361344538,0.7407407407407407
26,-0.12483245134353638,-0.12483245134353638,0.0,0,0,0.0,0.6092436974789915,0.7037037037037037
27,0.012102335691452026,0.012102335691452026,0.0,0,0,0.0,0.6008403361344538,0.7037037037037037
28,0.11416459083557129,0.11416459083557129,0.0,0,0,0.0,0.5966386554621849,0.6666666666666666
29,0.02403499186038971,0.02403499186038971,0.0,0,0,0.0,0.6260504201680672,0.6666666666666666
30,0.17077448964118958,0.17077448964118958,0.0,0,0,0.0,0.6470588235294118,0.6666666666666666
31,0.2164253145456314,0.2164253145456314,0.0,0,0,0.0,0.6302521008403361,0.6296296296296297
32,0.08488988876342773,0.08488988876342773,0.0,0,0,0.0,0.6134453781512605,0.6666666666666666
33,0.057712286710739136,0.057712286710739136,0.0,0,0,0.0,0.6134453781512605,0.6296296296296297
34,0.0033565163612365723,0.0033565163612365723,0.0,0,0,0.0,0.6218487394957983,0.6666666666666666
35,0.04899078607559204,0.04899078607559204,0.0,0,0,0.0,0.6092436974789915,0.6296296296296297
36,0.19809941947460175,0.19809941947460175,0.0,0,0,0.0,0.6386554621848739,0.5925925925925926
37,0.28327351808547974,0.28327351808547974,0.0,0,0,0.0,0.6050420168067226,0.6296296296296297
38,0.17588147521018982,0.17588147521018982,0.0,0,0,0.0,0.6176470588235294,0.6296296296296297
39,0.04305153340101242,0.04305153340101242,0.0,0,0,0.0,0.592436974789916,0.5925925925925926
40,0.008522272109985352,0.008522272109985352,0.0,0,0,0.0,0.5966386554621849,0.6296296296296297
41,-0.037907183170318604,-0.037907183170318604,0.0,0,0,0.0,0.6050420168067226,0.6296296296296297
42,0.0524844229221344,0.0524844229221344,0.0,0,0,0.0,0.6218487394957983,0.6666666666666666
43,0.053823068737983704,0.053823068737983704,0.0,0,0,0.0,0.6008403361344538,0.6666666666666666
44,-0.01715514063835144,-0.01715514063835144,0.0,0,0,0.0,0.6260504201680672,0.6666666666666666
45,0.04104208946228027,0.04104208946228027,0.0,0,0,0.0,0.6302521008403361,0.7407407407407407
46,0.08692380785942078,0.08692380785942078,0.0,0,0,0.0,0.6218487394957983,0.7037037037037037
47,0.0014899969100952148,0.0014899969100952148,0.0,0,0,0.0,0.6092436974789915,0.7407407407407407
48,-0.050691694021224976,-0.050691694021224976,0.0,0,0,0.0,0.6008403361344538,0.8148148148148148
49,0.058662354946136475,0.058662354946136475,0.0,0,0,0.0,0.5966386554621849,0.7777777777777778
50,-0.0023280009627342224,-0.0023280009627342224,0.0,0,0,0.0,0.592436974789916,0.7777777777777778
51,0.14716508984565735,0.14716508984565735,0.0,0,0,0.0,0.5966386554621849,0.7777777777777778
52,0.1703624129295349,0.1703624129295349,0.0,0,0,0.0,0.6218487394957983,0.7037037037037037
53,0.08474452048540115,0.08474452048540115,0.0,0,0,0.0,0.5966386554621849,0.7037037037037037
54,0.028075911104679108,0.028075911104679108,0.0,0,0,0.0,0.5840336134453782,0.6666666666666666
55,-0.08061628043651581,-0.08061628043651581,0.0,0,0,0.0,0.5840336134453782,0.6666666666666666
56,-0.1400195062160492,-0.1400195062160492,0.0,0,0,0.0,0.5840336134453782,0.7037037037037037
57,0.0063669681549072266,0.0063669681549072266,0.0,0,0,0.0,0.592436974789916,0.7037037037037037
58,0.017890334129333496,0.017890334129333496,0.0,0,0,0.0,0.6008403361344538,0.7037037037037037
59,0.0704258382320404,0.0704258382320404,0.0,0,0,0.0,0.6260504201680672,0.6666666666666666
60,0.13416698575019836,0.13416698575019836,0.0,0,0,0.0,0.6260504201680672,0.7037037037037037
61,0.014462724328041077,0.014462724328041077,0.0,0,0,0.0,0.6260504201680672,0.7407407407407407
62,-0.0849895030260086,-0.0849895030260086,0.0,0,0,0.0,0.6176470588235294,0.7037037037037037
63,-0.17865879833698273,-0.17865879833698273,0.0,0,0,0.0,0.6218487394957983,0.7037037037037037
64,-0.1970517784357071,-0.1970517784357071,0.0,0,0,0.0,0.6260504201680672,0.7037037037037037
65,-0.18849362432956696,-0.18849362432956696,0.0,0,0,0.0,0.6302521008403361,0.7037037037037037
66,-0.19824320077896118,-0.19824320077896118,0.0,0,0,0.0,0.634453781512605,0.7037037037037037
67,-0.04837656021118164,-0.04837656021118164,0.0,0,0,0.0,0.6302521008403361,0.7037037037037037
68,0.03425402194261551,0.03425402194261551,0.0,0,0,0.0,0.6218487394957983,0.7777777777777778
69,-0.15839138627052307,-0.15839138627052307,0.0,0,0,0.0,0.6386554621848739,0.6666666666666666
70,-0.23530232906341553,-0.23530232906341553,0.0,0,0,0.0,0.6176470588235294,0.7777777777777778
71,-0.14665399491786957,-0.14665399491786957,0.0,0,0,0.0,0.6050420168067226,0.6666666666666666
72,-0.08228330314159393,-0.08228330314159393,0.0,0,0,0.0,0.6218487394957983,0.6666666666666666
73,0.05962410569190979,0.05962410569190979,0.0,0,0,0.0,0.6176470588235294,0.7407407407407407
74,0.18733645975589752,0.18733645975589752,0.0,0,0,0.0,0.6176470588235294,0.6666666666666666
75,0.21205228567123413,0.21205228567123413,0.0,0,0,0.0,0.634453781512605,0.7407407407407407
76,0.12168289721012115,0.12168289721012115,0.0,0,0,0.0,0.6302521008403361,0.7037037037037037
77,-0.035101018846035004,-0.035101018846035004,0.0,0,0,0.0,0.634453781512605,0.6296296296296297
78,-0.15114131569862366,-0.15114131569862366,0.0,0,0,0.0,0.6260504201680672,0.6296296296296297
79,-0.13110007345676422,-0.13110007345676422,0.0,0,0,0.0,0.6134453781512605,0.6296296296296297
80,-0.048633821308612823,-0.048633821308612823,0.0,0,0,0.0,0.6134453781512605,0.6666666666666666
81,0.0032853749580681324,0.0032853749580681324,0.0,0,0,0.0,0.6134453781512605,0.7037037037037037
82,0.18250855803489685,0.18250855803489685,0.0,0,0,0.0,0.6218487394957983,0.7407407407407407
83,0.1219528317451477,0.1219528317451477,0.0,0,0,0.0,0.6386554621848739,0.7037037037037037
84,-0.029937155544757843,-0.029937155544757843,0.0,0,0,0.0,0.6218487394957983,0.7037037037037037
85,-0.0898844301700592,-0.0898844301700592,0.0,0,0,0.0,0.6218487394957983,0.7037037037037037
86,-0.1508275270462036,-0.1508275270462036,0.0,0,0,0.0,0.6218487394957983,0.6666666666666666
87,-0.15906941890716553,-0.15906941890716553,0.0,0,0,0.0,0.6218487394957983,0.7037037037037037
88,-0.07384349405765533,-0.07384349405765533,0.0,0,0,0.0,0.6302521008403361,0.7407407407407407
89,-0.04726794362068176,-0.04726794362068176,0.0,0,0,0.0,0.6386554621848739,0.7037037037037037
90,-0.1323714405298233,-0.1323714405298233,0.0,0,0,0.0,0.6218487394957983,0.7407407407407407
91,-0.04760506749153137,-0.04760506749153137,0.0,0,0,0.0,0.6176470588235294,0.7407407407407407
92,-0.10450892895460129,-0.10450892895460129,0.0,0,0,0.0,0.6176470588235294,0.7777777777777778
93,-0.1368670016527176,-0.1368670016527176,0.0,0,0,0.0,0.6176470588235294,0.7777777777777778
94,-0.1682257503271103,-0.1682257503271103,0.0,0,0,0.0,0.6218487394957983,0.8148148148148148
95,-0.054887838661670685,-0.054887838661670685,0.0,0,0,0.0,0.6092436974789915,0.6666666666666666
96,-0.17547106742858887,-0.17547106742858887,0.0,0,0,0.0,0.6092436974789915,0.7777777777777778
97,-0.2134629786014557,-0.2134629786014557,0.0,0,0,0.0,0.6092436974789915,0.8148148148148148
98,-0.1854291558265686,-0.1854291558265686,0.0,0,0,0.0,0.6008403361344538,0.7777777777777778
99,-0.1858009696006775,-0.1858009696006775,0.0,0,0,0.0,0.6050420168067226,0.7777777777777778
0,16.06473731994629,16.06473731994629,0.0,0,0,0.0,0.6134453781512605,0.6666666666666666
1,0.22983317077159882,0.22983317077159882,0.0,0,0,0.0,0.6092436974789915,0.5925925925925926
2,-0.028587207198143005,-0.028587207198143005,0.0,0,0,0.0,0.5882352941176471,0.7037037037037037
3,-0.06367865204811096,-0.06367865204811096,0.0,0,0,0.0,0.6218487394957983,0.7407407407407407
4,-0.05953603982925415,-0.05953603982925415,0.0,0,0,0.0,0.634453781512605,0.6666666666666666
5,-0.07086844742298126,-0.07086844742298126,0.0,0,0,0.0,0.6260504201680672,0.6296296296296297
6,-0.07781019806861877,-0.07781019806861877,0.0,0,0,0.0,0.6512605042016807,0.7037037037037037
7,-0.07251816987991333,-0.07251816987991333,0.0,0,0,0.0,0.6134453781512605,0.5555555555555556
8,-0.06959451735019684,-0.06959451735019684,0.0,0,0,0.0,0.6134453781512605,0.5925925925925926
9,-0.10595035552978516,-0.10595035552978516,0.0,0,0,0.0,0.6050420168067226,0.5555555555555556
10,-0.09893272817134857,-0.09893272817134857,0.0,0,0,0.0,0.6260504201680672,0.6296296296296297
11,-0.09704089164733887,-0.09704089164733887,0.0,0,0,0.0,0.6596638655462185,0.6666666666666666
12,-0.14402352273464203,-0.14402352273464203,0.0,0,0,0.0,0.6302521008403361,0.6296296296296297
13,-0.1570608764886856,-0.1570608764886856,0.0,0,0,0.0,0.6428571428571429,0.6296296296296297
14,-0.15926435589790344,-0.15926435589790344,0.0,0,0,0.0,0.6470588235294118,0.6666666666666666
15,-0.17671196162700653,-0.17671196162700653,0.0,0,0,0.0,0.6638655462184874,0.6666666666666666
16,-0.21889202296733856,-0.21889202296733856,0.0,0,0,0.0,0.6638655462184874,0.7037037037037037
